BOR;AN;FI;FI_EJ;STATUT;HEB_MED;HEB_CHIR;HEB_PERINAT;HEB_PSY;HEB_SSR;HEB_SLD;MED;CHIRAMBU;PSY;RTH;CHIMIO;IRC;IVGAMP;CPP;HAD;SSR;URG;SMURSAMU;BLOC;IMAG;BIO;ANEST;MEDIC;STERIL;DIM;TELEMED;EMSP;DOULEUR;PALIA;MSOCIAL;CARDIO_INT;REA;CHIRCANCER;NEUROCHIR;NEURO_INT;GREFFE;BRULE;CHIRCAR
FILTRE;2019;810099838;810000380;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;
FILTRE;2019;810099838;810000380;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;810100008;;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;;;;;;;;
FILTRE;2019;810100008;;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;810100370;810000380;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2019;810100370;810000380;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;810101170;810101162;DECLA;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2019;810101170;810101162;INIT;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;810101444;810000992;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2019;810101444;810000992;INIT;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;810101741;810000471;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;810101741;810000471;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;810101758;810000471;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;810101758;810000471;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;810102947;810000471;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;810102947;810000471;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;820000032;820000016;DECLA;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0
FILTRE;2019;820000032;820000016;INIT;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;;;;;;;;;;;;1;1;1;0;0;0;0;0
FILTRE;2019;820000040;820000081;DECLA;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2019;820000040;820000081;INIT;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;820000057;820000131;DECLA;1;1;1;0;0;0;1;1;0;0;1;1;1;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0
FILTRE;2019;820000057;820000131;INIT;1;1;1;0;0;0;1;1;0;0;1;1;1;0;0;0;1;0;1;;;;;;;;;;;;1;1;1;0;0;0;0;0
FILTRE;2019;820000065;820000156;DECLA;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2019;820000065;820000156;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;820000198;820004950;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;;;;;;;;
FILTRE;2019;820000198;820004950;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;820000412;820000560;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;820000412;820000560;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;820000420;820000206;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;;;;;;;;
FILTRE;2019;820000420;820000206;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;820000438;820000214;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;;;;;;;;
FILTRE;2019;820000438;820000214;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;820000461;820000248;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;;;;;;;;
FILTRE;2019;820000461;820000248;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;820000883;820004950;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;1;1;1;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0
FILTRE;2019;820000883;820004950;INIT;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1;1;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;820002350;820000578;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;820002350;820000578;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;820003218;820008142;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;820003218;820008142;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;820003911;240000265;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;820003911;240000265;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;820004067;820000016;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;820004067;820000016;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;820005791;820000131;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;820005791;820000131;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;820005908;310781562;DECLA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;
FILTRE;2019;820005908;310781562;INIT;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;820007102;310797519;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;820007102;310797519;INIT;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;820009611;820004950;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;820009611;820004950;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830000279;830100517;DECLA;1;1;1;0;0;1;1;1;0;0;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0
FILTRE;2019;830000279;830100517;INIT;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;830000287;830100525;DECLA;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1
FILTRE;2019;830000287;830100525;INIT;1;1;1;1;0;0;1;1;0;0;1;0;1;0;0;1;1;1;1;;;;;;;;;;;;0;1;1;0;0;0;0;0
FILTRE;2019;830000295;830100533;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0
FILTRE;2019;830000295;830100533;INIT;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;830000303;830100541;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;0;;;;;;;;
FILTRE;2019;830000303;830100541;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830000311;830100566;DECLA;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0
FILTRE;2019;830000311;830100566;INIT;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;0;1;1;1;;;;;;;;;;;;1;1;1;0;0;0;0;0
FILTRE;2019;830000337;830100590;DECLA;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0
FILTRE;2019;830000337;830100590;INIT;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;830000345;830100616;DECLA;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0
FILTRE;2019;830000345;830100616;INIT;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;1;1;1;;;;;;;;;;;;1;1;1;0;0;0;0;0
FILTRE;2019;830000600;830101200;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;;;;;;;;
FILTRE;2019;830000600;830101200;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830003877;920030921;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;830003877;920030921;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830009528;830100566;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;;;;;;;;
FILTRE;2019;830009528;830100566;INIT;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830012498;830014049;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;830012498;830014049;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830012548;830002119;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;;;;;;;;
FILTRE;2019;830012548;830002119;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830012589;830003695;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;830012589;830003695;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830012688;830012639;DECLA;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;830012688;830012639;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830013629;130002041;DECLA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;830013629;130002041;INIT;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830013819;830002119;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;;;;;;;;
FILTRE;2019;830013819;830002119;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830015970;830003695;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;830015970;830003695;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830016556;830000451;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;830016556;830000451;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830016671;830003695;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;830016671;830003695;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830017372;750721235;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;;;;;;;;
FILTRE;2019;830017372;750721235;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830017497;830004958;DECLA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;830017497;830004958;INIT;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830017505;830002119;DECLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;;;;;;;;
FILTRE;2019;830017505;830002119;INIT;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830019600;830000063;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;830019600;830000063;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830020889;830100533;DECLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;830020889;830100533;INIT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830100012;750712184;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;1;1;;;;;;;;
FILTRE;2019;830100012;750712184;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830100087;920030269;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;830100087;920030269;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830100103;830000022;DECLA;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2019;830100103;830000022;INIT;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;830100251;830000063;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2019;830100251;830000063;INIT;1;1;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;830100319;830020855;DECLA;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0
FILTRE;2019;830100319;830020855;INIT;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;1;1;1;0;0;0;0;0
FILTRE;2019;830100327;830000105;DECLA;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2019;830100327;830000105;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;830100335;920030269;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;830100335;920030269;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830100368;830000147;DECLA;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2019;830100368;830000147;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;830100392;830000154;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2019;830100392;830000154;INIT;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;830100418;830000170;DECLA;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
FILTRE;2019;830100418;830000170;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;830100434;830000196;DECLA;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2019;830100434;830000196;INIT;1;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;830100442;830000204;DECLA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;830100442;830000204;INIT;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830100459;830000212;DECLA;1;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0
FILTRE;2019;830100459;830000212;INIT;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;;;;;;;;;;;;0;0;1;0;0;0;0;0
FILTRE;2019;830100475;830000238;DECLA;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2019;830100475;830000238;INIT;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;830100558;690781810;DECLA;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2019;830100558;690781810;INIT;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;830100574;750821092;DECLA;1;1;0;1;0;0;1;1;1;0;1;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;0
FILTRE;2019;830100574;750821092;INIT;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;1;0;1;;;;;;;;;;;;1;1;1;1;1;0;1;0
FILTRE;2019;830100582;750721334;DECLA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;830100582;750721334;INIT;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830100608;830100616;DECLA;1;0;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
FILTRE;2019;830100608;830100616;INIT;1;0;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;1;0;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;830100624;920030913;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;830100624;920030913;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830100632;250002284;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;830100632;250002284;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830100681;750005068;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;;;;;;;;
FILTRE;2019;830100681;750005068;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830100756;920030269;DECLA;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;;;;;;;;
FILTRE;2019;830100756;920030269;INIT;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830100764;440052041;DECLA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;;;;;;;;
FILTRE;2019;830100764;440052041;INIT;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830100806;920030269;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;830100806;920030269;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830100814;920030269;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;830100814;920030269;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830100822;830000477;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;;;;;;;;
FILTRE;2019;830100822;830000477;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830100855;830000493;DECLA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
FILTRE;2019;830100855;830000493;INIT;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;0;0;0;0;0;0;0;0
FILTRE;2019;830100863;920030913;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;;;
FILTRE;2019;830100863;920030913;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;
FILTRE;2019;830100871;830100533;DECLA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
FILTRE;2019;830100871;830100533;INIT;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
